"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","annual_avg_estabs","annual_avg_emplvl","total_annual_wages","taxable_annual_wages","annual_contributions","annual_avg_wkly_wage","avg_annual_pay","lq_disclosure_code","lq_annual_avg_estabs","lq_annual_avg_emplvl","lq_total_annual_wages","lq_taxable_annual_wages","lq_annual_contributions","lq_annual_avg_wkly_wage","lq_avg_annual_pay","oty_disclosure_code","oty_annual_avg_estabs_chg","oty_annual_avg_estabs_pct_chg","oty_annual_avg_emplvl_chg","oty_annual_avg_emplvl_pct_chg","oty_total_annual_wages_chg","oty_total_annual_wages_pct_chg","oty_taxable_annual_wages_chg","oty_taxable_annual_wages_pct_chg","oty_annual_contributions_chg","oty_annual_contributions_pct_chg","oty_annual_avg_wkly_wage_chg","oty_annual_avg_wkly_wage_pct_chg","oty_avg_annual_pay_chg","oty_avg_annual_pay_pct_chg"
"13145","5","102","72","0","2019","A","",324,2475,67300269,26216459,394798,523,27196,"",0.85,0.64,0.55,0.67,0.88,0.86,0.86,"",9,2.9,126,5.4,3453811,5.4,1110549,4.4,-17500,-4.2,0,0.0,17,0.1
"13147","1","102","72","0","2019","A","",6,80,5768535,0,0,1379,71733,"",2.40,0.64,0.87,0.00,0.00,1.35,1.35,"",1,20.0,-2,-2.4,118283,2.1,0,0.0,0,0.0,59,4.5,3106,4.5
"13147","2","102","72","0","2019","A","",13,172,5871000,0,0,656,34101,"",4.61,0.83,0.72,0.00,0.00,0.86,0.86,"",1,8.3,2,1.2,-224653,-3.7,0,0.0,0,0.0,-33,-4.8,-1738,-4.8
"13147","3","102","72","0","2019","A","",10,917,31797795,77617,217,667,34682,"",1.45,1.44,1.50,0.09,0.04,1.04,1.04,"",0,0.0,-11,-1.2,774032,2.5,2685,3.6,-84,-27.9,24,3.7,1251,3.7
"13147","5","102","72","0","2019","A","",307,3121,102415316,31401292,327703,631,32813,"",0.86,0.67,0.61,0.66,0.48,0.91,0.91,"",7,2.3,-107,-3.3,-1126380,-1.1,-1346562,-4.1,-76306,-18.9,14,2.3,740,2.3
"13149","1","102","72","0","2019","A","",3,15,779730,0,0,1028,53467,"",3.53,0.40,0.29,0.00,0.00,0.76,0.76,"",1,50.0,0,0.0,43728,5.9,0,0.0,0,0.0,74,7.8,3849,7.8
"13149","2","102","72","0","2019","A","",5,71,3442120,0,0,932,48481,"",5.22,1.14,1.05,0.00,0.00,0.92,0.92,"",0,0.0,-3,-4.1,124326,3.7,0,0.0,0,0.0,67,7.7,3494,7.8
"13149","3","102","72","0","2019","A","",13,558,19673197,46222,740,678,35246,"",5.55,2.92,2.31,0.22,0.71,0.79,0.79,"",0,0.0,12,2.2,824743,4.4,436,1.0,6,0.8,14,2.1,741,2.1
"13149","5","102","72","0","2019","A","",80,591,39335045,6127194,29865,1280,66576,"",0.66,0.42,0.58,0.50,0.20,1.38,1.39,"",-3,-3.6,-3,-0.5,3882974,11.0,327162,5.6,-12605,-29.7,131,11.4,6842,11.5
"13151","1","102","72","0","2019","A","",12,989,119377078,0,0,2322,120766,"",0.50,0.80,1.69,0.00,0.00,2.12,2.12,"",0,0.0,10,1.0,362989,0.3,0,0.0,0,0.0,-16,-0.7,-801,-0.7
"13151","2","102","72","0","2019","A","",17,219,9213241,141061,3696,811,42150,"",0.63,0.11,0.11,0.04,0.46,0.99,0.99,"",1,6.2,20,10.1,928640,11.2,-12426,-8.1,-325,-8.1,8,1.0,414,1.0
"13151","3","102","72","0","2019","A","",71,8389,366447778,3523514,19409,840,43681,"",1.08,1.33,1.61,0.41,0.44,1.22,1.22,"",1,1.4,-48,-0.6,8717729,2.4,177575,5.3,-4432,-18.6,25,3.1,1282,3.0
"13151","5","102","72","0","2019","A","",3504,51210,1850423353,577017190,7825455,695,36134,"",1.03,1.10,1.02,1.16,1.25,0.93,0.93,"",188,5.7,4835,10.4,260943075,16.4,80489901,16.2,771607,10.9,36,5.5,1859,5.4
"13153","1","102","72","0","2019","A","",40,15517,1138540808,0,0,1411,73374,"",2.51,13.20,14.47,0.00,0.00,1.10,1.10,"",0,0.0,555,3.7,44111061,4.0,0,0.0,0,0.0,4,0.3,228,0.3
"13153","2","102","72","0","2019","A","",33,1083,38417342,4068222,0,682,35479,"",1.83,0.56,0.39,1.79,0.00,0.71,0.71,"",-1,-2.9,-15,-1.4,-39649,-0.1,146081,3.7,0,0.0,8,1.2,444,1.3
"13153","3","102","72","0","2019","A","",78,8531,366089809,0,0,825,42915,"",1.77,1.42,1.45,0.00,0.00,1.02,1.02,"",1,1.3,12,0.1,11246254,3.2,0,0.0,0,0.0,24,3.0,1261,3.0
"13153","5","102","72","0","2019","A","",2289,30831,1072592792,316045407,3421481,669,34789,"",1.01,0.70,0.53,1.02,1.16,0.76,0.76,"",56,2.5,1400,4.8,139949748,15.0,15968536,5.3,-78915,-2.3,60,9.9,3100,9.8
"13155","1","102","72","0","2019","A","",6,25,1081909,0,0,843,43861,"",7.02,0.67,0.58,0.00,0.00,0.87,0.88,"",1,20.0,1,4.2,-2182,-0.2,0,0.0,0,0.0,-17,-2.0,-844,-1.9
"13155","2","102","72","0","2019","A","",4,13,442700,0,0,672,34950,"",4.14,0.21,0.19,0.00,0.00,0.93,0.93,"",0,0.0,0,0.0,12462,2.9,0,0.0,0,0.0,23,3.5,1206,3.6
"13155","3","102","72","0","2019","A","",12,601,20280461,706561,282,649,33745,"",5.08,3.16,3.37,3.00,0.12,1.07,1.07,"",0,0.0,-7,-1.2,38739,0.2,287381,68.6,-892,-76.0,9,1.4,448,1.3
"13155","5","102","72","0","2019","A","",92,823,27750644,9077319,103979,649,33722,"",0.75,0.59,0.58,0.67,0.30,0.99,0.99,"",0,0.0,0,0.0,789186,2.9,-169592,-1.8,-25737,-19.8,19,3.0,979,3.0
"13157","1","102","72","0","2019","A","",12,161,8528664,0,0,1019,53001,"",1.40,0.30,0.29,0.00,0.00,0.96,0.96,"",1,9.1,7,4.5,-128758,-1.5,0,0.0,0,0.0,-62,-5.7,-3216,-5.7
"13157","2","102","72","0","2019","A","",10,71,3161736,175048,4586,855,44479,"",1.03,0.08,0.09,0.11,1.54,1.07,1.07,"",-1,-9.1,-16,-18.4,-368462,-10.4,4496,2.6,118,2.6,72,9.2,3746,9.2
"13157","3","102","72","0","2019","A","",36,2950,113661506,6854797,30383,741,38533,"",1.52,1.07,1.18,1.76,1.84,1.10,1.10,"",3,9.1,80,2.8,10442334,10.1,243376,3.7,-7123,-19.0,49,7.1,2570,7.1
"13157","5","102","72","0","2019","A","",1111,18574,624175954,201026053,2236448,646,33605,"",0.91,0.92,0.82,0.90,0.96,0.89,0.89,"",16,1.5,968,5.5,12910367,2.1,-613876,-0.3,-276770,-11.0,-22,-3.3,-1115,-3.2
"13159","1","102","72","0","2019","A","",4,21,873571,0,0,810,42100,"",3.50,0.48,0.42,0.00,0.00,0.89,0.89,"",1,33.3,1,5.0,26019,3.1,0,0.0,0,0.0,-12,-1.5,-634,-1.5
"13159","2","102","72","0","2019","A","",7,53,1126454,0,0,412,21422,"",5.42,0.74,0.44,0.00,0.00,0.61,0.61,"",0,0.0,2,3.9,-194301,-14.7,0,0.0,0,0.0,-82,-16.6,-4265,-16.6
"13159","3","102","72","0","2019","A","",7,607,19215923,0,0,608,31640,"",2.22,2.74,2.90,0.00,0.00,1.06,1.06,"",0,0.0,8,1.3,952181,5.2,0,0.0,0,0.0,22,3.8,1171,3.8
"13159","5","102","72","0","2019","A","",121,1034,30126469,10295884,115389,560,29134,"",0.74,0.63,0.57,0.75,0.69,0.90,0.90,"",10,9.0,92,9.8,4240975,16.4,938453,10.0,3091,2.8,31,5.9,1645,6.0
"13161","1","102","72","0","2019","A","",3,30,1326913,0,0,841,43744,"",2.18,0.38,0.33,0.00,0.00,0.86,0.86,"",0,0.0,1,3.4,19559,1.5,0,0.0,0,0.0,-26,-3.0,-1337,-3.0
"13161","2","102","72","0","2019","A","",7,31,1412313,0,0,867,45074,"",4.51,0.24,0.28,0.00,0.00,1.18,1.18,"",-1,-12.5,1,3.3,51709,3.8,0,0.0,0,0.0,4,0.5,219,0.5
"13161","3","102","72","0","2019","A","",15,825,28114322,796768,8241,655,34071,"",3.95,2.04,2.16,1.48,2.88,1.06,1.06,"",0,0.0,24,3.0,1869391,7.1,4810,0.6,-164,-2.0,25,4.0,1306,4.0
"13161","5","102","72","0","2019","A","",163,1688,52609842,17978774,204466,599,31169,"",0.83,0.57,0.51,0.58,0.51,0.89,0.90,"",-3,-1.8,-19,-1.1,-692605,-1.3,-1005953,-5.3,-10918,-5.1,-1,-0.2,-51,-0.2
"13163","1","102","72","0","2019","A","",9,51,2712348,0,0,1029,53533,"",4.14,0.57,0.53,0.00,0.00,0.93,0.93,"",0,0.0,-4,-7.3,-291544,-9.7,0,0.0,0,0.0,-13,-1.2,-673,-1.2
"13163","2","102","72","0","2019","A","",9,45,1594940,0,0,682,35443,"",3.66,0.30,0.25,0.00,0.00,0.83,0.83,"",-1,-10.0,-9,-16.7,-340945,-17.6,0,0.0,0,0.0,-14,-2.0,-742,-2.1
"13163","3","102","72","0","2019","A","",19,904,29393945,386877,991,625,32506,"",3.16,1.98,1.78,0.68,0.40,0.90,0.90,"",1,5.6,-31,-3.3,1224458,4.3,-70434,-15.4,-1086,-52.3,46,7.9,2389,7.9
"13163","5","102","72","0","2019","A","",221,1972,66636253,19760048,216643,650,33787,"",0.71,0.59,0.51,0.60,0.61,0.86,0.86,"",1,0.5,-73,-3.6,1934305,3.0,-1935994,-8.9,9474,4.6,41,6.7,2144,6.8
"13165","1","102","72","0","2019","A","",5,21,831664,0,0,756,39291,"",7.07,0.83,0.69,0.00,0.00,0.83,0.83,"",1,25.0,2,10.5,38327,4.8,0,0.0,0,0.0,-43,-5.4,-2281,-5.5
"13165","2","102","72","0","2019","A","",7,27,733851,0,0,529,27519,"",8.76,0.64,0.50,0.00,0.00,0.78,0.78,"",-1,-12.5,1,3.8,-48220,-6.2,0,0.0,0,0.0,-44,-7.7,-2274,-7.6
"13165","3","102","72","0","2019","A","",4,377,11449697,23356,401,583,30337,"",2.05,2.91,2.97,0.17,0.71,1.02,1.02,"",0,0.0,0,0.0,257638,2.3,145,0.6,-335,-45.5,11,1.9,610,2.1
"13165","5","102","72","0","2019","A","",81,804,26930922,8343775,80468,644,33482,"",0.80,0.84,0.88,1.08,1.02,1.04,1.04,"",1,1.2,3,0.4,1568229,6.2,97447,1.2,-6894,-7.9,35,5.7,1815,5.7
"13167","1","102","72","0","2019","A","",3,17,741604,0,0,831,43200,"",3.69,0.59,0.58,0.00,0.00,0.98,0.98,"",1,50.0,0,0.0,44933,6.4,0,0.0,0,0.0,31,3.9,1608,3.9
"13167","2","102","72","0","2019","A","N",8,0,0,0,0,0,0,"N",8.71,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"13167","3","102","72","0","2019","A","N",9,0,0,0,0,0,0,"N",4.01,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"13167","5","102","72","0","2019","A","",98,703,21008416,8122218,93770,574,29870,"",0.84,0.65,0.64,0.89,0.94,0.99,0.99,"",0,0.0,-12,-1.7,40110,0.2,720201,9.7,4699,5.3,10,1.8,561,1.9
"13169","1","102","72","0","2019","A","",4,35,2190569,0,0,1198,62291,"",1.95,0.45,0.53,0.00,0.00,1.18,1.17,"",1,33.3,1,2.9,46591,2.2,0,0.0,0,0.0,-30,-2.4,-1550,-2.4
"13169","2","102","72","0","2019","A","",10,50,1842279,171402,3908,716,37218,"",4.32,0.39,0.36,0.94,10.26,0.94,0.94,"",0,0.0,-1,-2.0,14964,0.8,-11764,-6.4,-180,-4.4,33,4.8,1679,4.7
"13169","3","102","72","0","2019","A","",15,1042,37795992,0,0,698,36287,"",2.65,2.61,2.83,0.00,0.00,1.09,1.09,"",0,0.0,-7,-0.7,1113647,3.0,0,0.0,0,0.0,26,3.9,1329,3.8
"13169","5","102","72","0","2019","A","",248,2439,84329091,25056748,202927,665,34574,"",0.85,0.83,0.79,1.01,0.68,0.96,0.96,"",2,0.8,126,5.4,3918008,4.9,303332,1.2,-48982,-19.4,-3,-0.4,-185,-0.5
"13171","1","102","72","0","2019","A","",5,43,2214527,0,0,1000,52005,"",3.21,0.63,0.57,0.00,0.00,0.92,0.92,"",0,0.0,4,10.3,58988,2.7,0,0.0,0,0.0,-63,-5.9,-3265,-5.9
"13171","2","102","72","0","2019","A","",13,382,17325577,0,0,872,45365,"",7.40,3.38,3.63,0.00,0.00,1.07,1.07,"",1,8.3,-24,-5.9,-791816,-4.4,0,0.0,0,0.0,15,1.8,787,1.8
"13171","3","102","72","0","2019","A","",13,597,22521061,286184,824,726,37729,"",3.02,1.71,1.82,0.74,0.34,1.06,1.06,"",0,0.0,-17,-2.8,515407,2.3,243,0.1,-1036,-55.7,36,5.2,1870,5.2
"13171","5","102","72","0","2019","A","",189,1806,62526943,18808357,173205,666,34619,"",0.85,0.70,0.63,0.85,0.52,0.90,0.90,"",6,3.3,153,9.3,13853717,28.5,2231572,13.5,6026,3.6,100,17.7,5168,17.5
"13173","1","102","72","0","2019","A","",3,15,703360,0,0,902,46891,"",4.58,0.57,0.57,0.00,0.00,1.01,1.01,"",1,50.0,-3,-16.7,-19327,-2.7,0,0.0,0,0.0,137,17.9,7110,17.9
"13173","2","102","72","0","2019","A","",10,83,2742552,0,0,632,32878,"",13.54,1.89,1.80,0.00,0.00,0.95,0.95,"",0,0.0,-4,-4.6,-78827,-2.8,0,0.0,0,0.0,6,1.0,324,1.0
"13173","3","102","72","0","2019","A","",9,573,18995404,843428,785,637,33127,"",4.98,4.24,4.79,7.02,1.10,1.13,1.13,"",0,0.0,-4,-0.7,577609,3.1,-20175,-2.3,-1695,-68.3,23,3.7,1179,3.7
"13173","5","102","72","0","2019","A","",60,442,13510121,4287857,20327,588,30566,"",0.64,0.44,0.43,0.62,0.20,0.96,0.96,"",0,0.0,-25,-5.4,-112050,-0.8,-203015,-4.5,-426,-2.1,27,4.8,1386,4.7
"13175","1","102","72","0","2019","A","",15,1588,118922320,0,0,1441,74912,"",2.37,4.54,5.89,0.00,0.00,1.30,1.30,"",1,7.1,14,0.9,3094122,2.7,0,0.0,0,0.0,26,1.8,1335,1.8
"13175","2","102","72","0","2019","A","",30,761,29572338,259093,2092,747,38843,"",4.20,1.31,1.18,0.29,1.26,0.90,0.90,"",-1,-3.2,80,11.7,3855048,15.0,-6723,-2.5,-89,-4.1,21,2.9,1065,2.8
"13175","3","102","72","0","2019","A","",30,2008,78610356,458895,1087,753,39150,"",1.72,1.12,1.21,0.22,0.12,1.08,1.08,"",0,0.0,30,1.5,604795,0.8,-14501,-3.1,-322,-22.9,-6,-0.8,-293,-0.7
"13175","5","102","72","0","2019","A","",852,10866,355819335,114240120,1118225,630,32745,"",0.94,0.83,0.69,0.95,0.86,0.83,0.83,"",24,2.9,-63,-0.6,8288137,2.4,-1977087,-1.7,-136996,-10.9,19,3.1,947,3.0
"13177","1","102","72","0","2019","A","",5,48,2256157,0,0,907,47167,"",1.75,0.38,0.34,0.00,0.00,0.90,0.90,"",1,25.0,5,11.6,77604,3.6,0,0.0,0,0.0,-62,-6.4,-3204,-6.4
"13177","2","102","72","0","2019","A","N",9,0,0,0,0,0,0,"N",2.79,0,0,0,0,0,0,"N",1,12.5,0,0,0,0,0,0,0,0,0,0,0,0
"13177","3","102","72","0","2019","A","N",16,0,0,0,0,0,0,"N",2.03,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"13177","5","102","72","0","2019","A","",351,3852,137124763,44036177,568326,685,35598,"",0.86,0.82,0.82,0.95,0.86,1.00,1.00,"",24,7.3,270,7.5,15444545,12.7,5686255,14.8,-3766,-0.7,32,4.9,1631,4.8
"13179","1","102","72","0","2019","A","",34,3646,198195828,0,0,1045,54360,"",6.54,10.10,9.13,0.00,0.00,0.90,0.90,"",1,3.0,-14,-0.4,4677840,2.4,0,0.0,0,0.0,28,2.8,1489,2.8
"13179","2","102","72","0","2019","A","",22,318,12041751,160622,3922,728,37857,"",3.75,0.53,0.45,0.21,2.87,0.84,0.84,"",-1,-4.3,-29,-8.4,-151441,-1.2,-5799,-3.5,-127,-3.1,51,7.5,2667,7.6
"13179","3","102","72","0","2019","A","",26,2896,113853095,728789,812,756,39312,"",1.81,1.57,1.63,0.40,0.11,1.04,1.04,"",0,0.0,95,3.4,4896473,4.5,97125,15.4,-8224,-91.0,8,1.1,412,1.1
"13179","5","102","72","0","2019","A","",722,9679,307441737,104002445,1110984,611,31764,"",0.97,0.71,0.55,0.98,1.04,0.77,0.77,"",18,2.6,506,5.5,32263749,11.7,7897144,8.2,58881,5.6,34,5.9,1766,5.9
"13181","1","102","72","0","2019","A","",3,16,700668,0,0,829,43118,"",3.39,0.68,0.66,0.00,0.00,0.95,0.95,"",1,50.0,1,6.7,38108,5.8,0,0.0,0,0.0,-30,-3.5,-1549,-3.5
"13181","2","102","72","0","2019","A","",6,33,925048,0,0,543,28246,"",6.01,0.85,0.70,0.00,0.00,0.83,0.83,"",0,0.0,0,0.0,-16176,-1.7,0,0.0,0,0.0,-1,-0.2,-61,-0.2
"13181","3","102","72","0","2019","A","",7,367,10721574,175447,71,562,29201,"",2.87,3.07,3.13,1.45,0.11,1.02,1.02,"",0,0.0,-31,-7.8,107404,1.0,20702,13.4,-214,-75.1,48,9.3,2499,9.4
"13181","5","102","72","0","2019","A","",99,542,14764220,5514246,69564,524,27244,"",0.78,0.62,0.54,0.79,0.74,0.88,0.88,"",2,2.1,6,1.1,90585,0.6,-35366,-0.6,-4949,-6.6,-2,-0.4,-124,-0.5
"13183","1","102","72","0","2019","A","",2,12,646132,0,0,1043,54221,"",4.46,0.62,0.66,0.00,0.00,1.08,1.08,"",1,100.0,0,0.0,-5565,-0.9,0,0.0,0,0.0,27,2.7,1381,2.6
"13183","2","102","72","0","2019","A","N",5,0,0,0,0,0,0,"N",9.89,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"13183","3","102","72","0","2019","A","N",3,0,0,0,0,0,0,"N",2.42,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"13183","5","102","72","0","2019","A","",48,207,5167715,1993656,19849,481,25005,"",0.75,0.28,0.21,0.82,0.70,0.73,0.73,"",9,23.1,21,11.3,539949,11.7,186403,10.3,407,2.1,2,0.4,102,0.4
"13185","1","102","72","0","2019","A","",40,1145,54209556,0,0,910,47331,"",2.41,1.23,1.06,0.00,0.00,0.86,0.86,"",-2,-4.8,20,1.8,2397147,4.6,0,0.0,0,0.0,24,2.7,1258,2.7
"13185","2","102","72","0","2019","A","",40,2936,131065909,447985,6747,859,44644,"",2.14,1.91,2.08,0.19,1.47,1.09,1.09,"",0,0.0,-23,-0.8,674538,0.5,-13944,-3.0,-620,-8.4,11,1.3,571,1.3
"13185","3","102","72","0","2019","A","",25,6658,296687553,764799,2109,857,44563,"",0.55,1.41,1.81,0.13,0.08,1.29,1.29,"",0,0.0,97,1.5,14813642,5.3,7235,1.0,-1680,-44.3,31,3.8,1599,3.7
"13185","5","102","72","0","2019","A","",2342,31979,1030901983,328811739,3298021,620,32237,"",0.99,0.92,0.79,1.01,0.92,0.86,0.86,"",-2,-0.1,329,1.0,32905701,3.3,1690551,0.5,-297571,-8.3,14,2.3,704,2.2
"13187","1","102","72","0","2019","A","",4,76,4511640,0,0,1145,59560,"",1.23,0.53,0.59,0.00,0.00,1.12,1.12,"",1,33.3,3,4.1,242308,5.7,0,0.0,0,0.0,13,1.1,673,1.1
"13187","2","102","72","0","2019","A","N",10,0,0,0,0,0,0,"N",2.72,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"13187","3","102","72","0","2019","A","N",6,0,0,0,0,0,0,"N",0.67,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"13187","5","102","72","0","2019","A","",436,4010,114938361,41475284,550863,551,28666,"",0.94,0.75,0.59,0.98,0.92,0.79,0.79,"",22,5.3,105,2.7,6724123,6.2,1524327,3.8,-41855,-7.1,18,3.4,954,3.4
"13189","1","102","72","0","2019","A","",5,26,1263436,0,0,934,48594,"",1.98,0.20,0.19,0.00,0.00,0.94,0.94,"",1,25.0,0,0.0,-92825,-6.8,0,0.0,0,0.0,-63,-6.3,-3238,-6.2
"13189","2","102","72","0","2019","A","",21,156,7373520,61312,1485,909,47266,"",7.36,0.74,0.90,0.19,1.25,1.23,1.23,"",0,0.0,-22,-12.4,-439921,-5.6,39,0.1,12,0.8,66,7.8,3452,7.9
"13189","3","102","72","0","2019","A","",15,1019,33985039,0,0,641,33346,"",2.15,1.56,1.60,0.00,0.00,1.03,1.03,"",0,0.0,-9,-0.9,1339740,4.1,0,0.0,0,0.0,30,4.9,1598,5.0
"13189","5","102","72","0","2019","A","",308,3288,96217549,31849176,286279,563,29260,"",0.85,0.68,0.57,0.72,0.31,0.83,0.83,"",-5,-1.6,51,1.6,3290460,3.5,781847,2.5,-1155,-0.4,11,2.0,553,1.9
"13191","1","102","72","0","2019","A","",8,52,3009808,0,0,1122,58348,"",7.03,1.58,1.92,0.00,0.00,1.22,1.22,"",1,14.3,-1,-1.9,25531,0.9,0,0.0,0,0.0,39,3.6,2041,3.6
"13191","2","102","72","0","2019","A","",8,105,3961255,0,0,723,37607,"",6.23,1.93,2.04,0.00,0.00,1.05,1.05,"",1,14.3,-3,-2.8,-108957,-2.7,0,0.0,0,0.0,-3,-0.4,-138,-0.4
"13191","3","102","72","0","2019","A","",10,431,14901704,30373,85,665,34595,"",3.18,2.57,2.96,0.17,0.12,1.15,1.15,"",-2,-16.7,-31,-6.7,-385009,-2.5,-5192,-14.6,71,507.1,29,4.6,1501,4.5
"13191","5","102","72","0","2019","A","",143,1010,29318483,11075255,110767,558,29033,"",0.88,0.82,0.73,1.09,1.08,0.89,0.89,"",-4,-2.7,-53,-5.0,-642125,-2.1,-323760,-2.8,-25501,-18.7,16,3.0,839,3.0
"13193","1","102","72","0","2019","A","",7,26,1201940,0,0,903,46981,"",6.06,0.50,0.38,0.00,0.00,0.78,0.78,"",1,16.7,1,4.0,26445,2.2,0,0.0,0,0.0,11,1.2,580,1.2
"13193","2","102","72","0","2019","A","",10,362,13536762,192991,2056,719,37403,"",7.67,4.17,3.47,1.41,9.47,0.83,0.83,"",-1,-9.1,-2,-0.5,18459,0.1,38759,25.1,-528,-20.4,4,0.6,248,0.7
"13193","3","102","72","0","2019","A","",14,451,13336639,1514389,7892,569,29571,"",4.39,1.69,1.32,4.66,6.56,0.78,0.78,"",0,0.0,-14,-3.0,208375,1.6,-78018,-4.9,-4966,-38.6,26,4.8,1338,4.7
"13193","5","102","72","0","2019","A","",126,1108,33198043,11335139,124165,576,29951,"",0.76,0.56,0.41,0.61,0.73,0.73,0.73,"",2,1.6,53,5.0,1432654,4.5,451762,4.2,-15340,-11.0,-3,-0.5,-149,-0.5
"13195","1","102","72","0","2019","A","",7,42,2177230,0,0,993,51634,"",3.20,0.65,0.66,0.00,0.00,1.01,1.01,"",1,16.7,0,0.0,-38825,-1.8,0,0.0,0,0.0,-26,-2.6,-1339,-2.5
"13195","2","102","72","0","2019","A","",7,31,729181,0,0,457,23778,"",2.83,0.29,0.18,0.00,0.00,0.62,0.62,"",-1,-12.5,-10,-24.4,-327776,-31.0,0,0.0,0,0.0,-38,-7.7,-1949,-7.6
"13195","3","102","72","0","2019","A","",18,1141,39482526,2716099,8800,666,34608,"",2.98,3.45,3.72,7.07,4.85,1.08,1.08,"",0,0.0,-12,-1.0,1072295,2.8,-40056,-1.5,-1507,-14.6,25,3.9,1297,3.9
"13195","5","102","72","0","2019","A","",223,1551,47820506,16605311,126804,593,30832,"",0.71,0.64,0.57,0.75,0.50,0.89,0.89,"",1,0.5,176,12.8,7433091,18.4,2249055,15.7,8703,7.4,28,5.0,1452,4.9
"13197","1","102","72","0","2019","A","",4,15,785320,0,0,1007,52355,"",7.46,0.73,0.83,0.00,0.00,1.14,1.14,"",1,33.3,0,0.0,-50339,-6.0,0,0.0,0,0.0,-83,-7.6,-4300,-7.6
"13197","2","102","72","0","2019","A","",5,13,446614,0,0,674,35029,"",8.26,0.38,0.38,0.00,0.00,1.02,1.02,"",0,0.0,0,0.0,989,0.2,0,0.0,0,0.0,6,0.9,305,0.9
"13197","3","102","72","0","2019","A","",6,321,9301126,2822352,27669,556,28938,"",4.05,3.07,3.07,19.42,58.99,1.00,1.00,"",0,0.0,-7,-2.1,-306089,-3.2,-19685,-0.7,80,0.3,-8,-1.4,-397,-1.4
"13197","5","102","72","0","2019","A","",55,323,8684251,2999111,33233,517,26879,"",0.72,0.42,0.36,0.36,0.50,0.86,0.86,"",-3,-5.2,-4,-1.2,-164537,-1.9,-585470,-16.3,-15954,-32.4,-4,-0.8,-188,-0.7
"13199","1","102","72","0","2019","A","",8,46,2797021,0,0,1169,60805,"",3.97,0.56,0.62,0.00,0.00,1.12,1.12,"",1,14.3,0,0.0,42065,1.5,0,0.0,0,0.0,28,2.5,1452,2.4
"13199","2","102","72","0","2019","A","",13,415,13380047,0,0,620,32261,"",5.71,3.02,2.41,0.00,0.00,0.80,0.80,"",-2,-13.3,4,1.0,241616,1.8,0,0.0,0,0.0,6,1.0,320,1.0
"13199","3","102","72","0","2019","A","",23,776,26196928,268741,165,649,33741,"",4.13,1.84,1.82,0.53,0.08,0.99,0.99,"",0,0.0,-26,-3.2,41847,0.2,87696,48.4,-342,-67.5,22,3.5,1129,3.5
"13199","5","102","72","0","2019","A","",229,1787,56730281,18458742,131836,610,31743,"",0.80,0.57,0.49,0.64,0.46,0.86,0.86,"",7,3.2,21,1.2,3074094,5.7,255564,1.4,-16401,-11.1,26,4.5,1360,4.5
"13201","1","102","72","0","2019","A","",2,18,841556,0,0,883,45903,"",2.15,0.57,0.50,0.00,0.00,0.87,0.87,"",-1,-33.3,0,0.0,-91441,-9.8,0,0.0,0,0.0,-96,-9.8,-4988,-9.8
"13201","2","102","72","0","2019","A","",10,21,956850,85960,2252,876,45564,"",9.51,0.40,0.46,1.64,27.19,1.16,1.16,"",0,0.0,0,0.0,21578,2.3,-10270,-10.7,-269,-10.7,2,0.2,126,0.3
"13201","3","102","72","0","2019","A","",14,863,34247352,800054,1279,763,39692,"",5.44,5.31,6.35,6.42,2.79,1.20,1.20,"",-1,-6.7,29,3.5,3307378,10.7,25695,3.3,-791,-38.2,50,7.0,2590,7.0
"13201","5","102","72","0","2019","A","",98,679,22438421,6919327,73247,635,33030,"",0.74,0.57,0.52,0.97,1.14,0.92,0.92,"",-4,-3.9,-40,-5.6,-675779,-2.9,-332916,-4.6,573,0.8,16,2.6,860,2.7
"13205","1","102","72","0","2019","A","",8,75,4047629,0,0,1033,53730,"",3.08,0.59,0.65,0.00,0.00,1.10,1.10,"",0,0.0,-2,-2.6,-280643,-6.5,0,0.0,0,0.0,-48,-4.4,-2481,-4.4
"13205","2","102","72","0","2019","A","",20,362,12856005,0,0,684,35555,"",6.83,1.71,1.66,0.00,0.00,0.97,0.97,"",1,5.3,-19,-5.0,-586513,-4.4,0,0.0,0,0.0,6,0.9,296,0.8
"13205","3","102","72","0","2019","A","",16,962,31569217,76000,30,631,32811,"",2.23,1.47,1.57,0.10,0.01,1.07,1.07,"",0,0.0,-12,-1.2,60442,0.2,-7442,-8.9,-3,-9.1,9,1.4,456,1.4
"13205","5","102","72","0","2019","A","",282,2593,84048554,23603879,249792,623,32413,"",0.76,0.54,0.52,0.52,0.61,0.97,0.97,"",-4,-1.4,25,1.0,3479072,4.3,806303,3.5,34661,16.1,20,3.3,1040,3.3
